#Use with all MEGARA data
#BLUE filter
5390.4256	2400	 # ThI from NIST faint
5394.7607	4100	 # ThI from NIST faint
5398.7015	1300	 # ThI from NIST faint
5407.6535	4900	 # ThI from NIST faint
5410.7688	3700	 # ThI from NIST faint
5415.5226	1600	 # ThI from NIST faint
5417.4858	12000	 # ThI from NIST
5424.0078	2500	 # ThI from NIST faint
5425.6783	1200	 # ThII from NIST faint
5431.1118	3100	 # ThI from NIST faint
5465.3393	76	 # ThI from NIST faint
5471.3888	34	 # ThII from NIST faint
5492.6433	2800	 # ThI from NIST faint
5499.2552	11000	 # ThI from NIST
5504.3020	2800	 # ThI from NIST faint
5509.9936	5400	 # ThI from NIST faint
5514.8730	3500	 # ThI from NIST faint
5539.2618	14000	 # ThI from NIST
5548.1760	5100	 # ThI from NIST faint
5579.3584	4900	 # ThI from NIST
5587.0264	20000	 # ThI from NIST
5595.0637	4900	 # ThI from NIST faint
5601.6032	5000	 # ThI from NIST
5610.3287	430	 # ThI from NIST faint
5612.0681	2400	 # ThI from NIST faint
5615.3195	7100	 # ThI from NIST
5639.7463	2800	 # ThI from NIST faint
5645.6689	940	 # ThI from NIST faint
5648.9909	1500	 # ThI from NIST faint
5665.1798	4300	 # ThI from NIST faint
5674.98623	910	 # ThI from NIST faint
5677.0527	1900	 # ThI from NIST faint
5700.9176	2200	 # ThII from NIST faint
5707.1033	2900	 # ThII from NIST faint
5720.1827	31000	 # ThI from NIST
5725.3884	5300	 # ThI from NIST faint
5733.0994	220	 # ThI from NIST faint
5741.8288	1700	 # ThI from NIST faint
5753.0263	4400	 # ThI from NIST faint
5760.5506	53000	 # ThI from NIST
5763.5288	3700	 # ThI from NIST faint
5768.1811	2100	 # ThI from NIST faint
5773.9463	1500	 # ThI from NIST faint
5789.6450	3400	 # ThI from NIST faint
5792.4303	2700	 # ThI from NIST faint
5796.0683	1600	 # ThI from NIST faint
5800.8295	6000	 # ThI from NIST faint
5804.1411	18000	 # ThI from NIST
5812.9724	1200	 # ThI from NIST faint
5815.4218	1200	 # ThII from NIST faint
5832.3705	1600	 # ThI from NIST faint
5845.9189	550	 # ThI from NIST faint
5863.7185	1400	 # ThI from NIST faint
5885.7015	5200	 # ThI from NIST faint
5890.0173	94	 # ThI from NIST
5905.5707	2100	 # ThI from NIST faint
5908.9255	1800	 # ThI from NIST faint
5914.6708	5600	 # ThI from NIST
5916.7283	590	 # ThI from NIST faint
5938.8251	6200	 # ThI from NIST
5944.6473	2700	 # ThI from NIST faint
5973.6647	17000	 # ThI from NIST
5975.0648	7400	 # ThI from NIST too close to previous one faint
5989.0448	3700	 # ThII from NIST faint
5991.0070	4400	 # ThI from NIST faint
5994.1286	12000	 # ThI from NIST
6001.2032	1900	 # ThI from NIST faint
6007.0721	4500	 # ThI from NIST faint
6010.1605	3200	 # ThI from NIST faint
6021.0356	5500	 # ThI from NIST faint
6037.6974	7500	 # ThI from NIST
6049.0510	5600	 # ThI from NIST faint
6085.3747	2200	 # ThI from NIST faint
6088.0304	4700	 # ThI from NIST faint
6151.9927	10000	 # ThI from NIST
6164.4794	5700	 # ThI from NIST
6169.8220	18000	 # ThI from NIST
6178.4313	2800	 # ThI from NIST faint
6182.6216	38000	 # ThI from NIST
6188.1250	6000	 # ThI from NIST faint
6191.9052	5900	 # ThI from NIST faint
6198.2226	9300	 # ThI from NIST
6203.4924	16000	 # ThI from NIST
6207.2200	9300	 # ThI from NIST
5465.3393	7600	-1 #Th I Added by CW from NIST
5891.45099  	3400	-1 #Th I Added by CW from NIST
5890.0167	9400	-1 #Th I Added by CW from NIST
5451.652	4000	-1 #Ar I Added by CW from NIST
#End blue filter
8006.1567       25000 #Ar
8014.7857       40000 #Ar
8053.310        578   #Ar
8103.6931       40000 #Ar
8115.3110       70000 #Ar
8264.523        25000 #Ar
8408.210        35000 #Ar
8424.648        50000 #Ar
8521.440        20000 #Ar
8605.780        266   #Ar
8667.940        8423  #Ar
8771.86024	458   #Ar 
8417.1597  	2700  #Ne
8418.4265  	10000 #Ne
8000.0459	45.0  #Th
8022.2012	130.0 #Th rest of lines
8022.3311	48.0
8024.2528	48.0
8025.7269	55.0
8030.2004	90.0
8032.43152	620.0
8057.973	42.0
8062.63052	140.0
8066.8269	80.0
8075.6525	120.0
8085.21918	170.0
8093.62388	440.0
8105.3949	160.0
8122.7236	110.0
8129.40544	180.0
8132.964	42.0
8138.3978	49.0
8138.47552	320.0
8143.13823	1200.0
8157.544	54.0
8159.72785	680.0
8163.1212	46.0
8169.78683	300.0
8172.1239	44.0
8186.91158	1200.0
8194.3946	42.0
8202.1471	46.0
8203.2011	63.0
8207.4787	52.0
8214.1473	60.0
8217.2266	54.0
8227.4725	42.0
8231.4068	88.0
8252.39375	420.0
8253.6149	54.0
8254.7429	140.0
8259.5125	63.0
8261.0146	100.0
8263.92414	100.0
8275.62672	590.0
8292.5271	65.0
8295.5499	64.0
8297.1766	62.0
8311.6305	68.0
8320.85528	960.0
8330.44948	2600.0
8358.72525	170.0
8366.0743	100.0
8367.394	100.0
8369.3418	140.0
#8379.2264	43.0
#8385.7286	40.0
#8387.1055	40.0
#8388.5366	84.0
8399.2582	44.0
8401.9906	74.0
8403.7967	73.0
8411.9177	69.0
8416.72689	2100.0
8417.99815	390.0
8421.22537	1100.0
8424.02695	66.0
8445.48709	630.0
8446.51152	1600.0
#8464.23653	230.0
#8465.6705	52.0
8471.82615	110.0
8478.35781	1500.0
8478.53229	260.0
8496.4602	50.0
8510.6237	160.0
8516.55518	120.0
8519.3321	69.0
8539.79286	150.0
8544.5953	69.0
8554.94384	280.0
8556.32479	130.0
8573.12042	750.0
8577.27723	140.0
8591.839	44.0
8593.1085	61.0
8638.3625	66.0
8639.44192	150.0
8645.30916	91.0
8665.48531	670.0
8687.8485	59.0
8709.23399	300.0
8732.42508	100.0
8748.03071	1000.0
8749.16981	110.0
8758.24314	740.0
8760.44924	120.0
8766.74627	160.0
8772.80509	170.0
8775.57288	330.0
8784.5619       37.0
8792.05675	120.0
8804.58927	82.0
8820.23048	65.0
8820.42132	120.0
8841.18288	240.0
8842.0741	44.0
8859.0176	43.0
8865.5757	58.0
8868.83296	490.0
8875.2316	65.0
8889.1937	55.0
8892.98607	140.0
8893.5392	43.0
8910.8563	42.0
8928.0922	40.0
8949.12239	110.0
8955.84613	120.0
8957.9856	41.0
8967.63993	1900.0
8969.86626	95.0
8987.40766	53.0
8995.1887	41.0
8997.87618	77.0
