10002.7401069	19.6021524063
10015.5598304	150.942516158
10028.1998712	63.1688647478
10046.2700199	23.7159417088
10063.4724565	31.9562645907
10085.230106	106.732580455
10106.3799653	44.2544660776
10126.7799397	111.595851878
10155.7370838	43.3133553472
10161.2700638	28.808814462
10174.7091999	107.301738795
10183.8300278	41.0220341029
10192.5001053	167.613676937
10205.8400399	73.9058536567
10213.8600452	214.083690937
10228.5891532	29.9214219017
10233.46002	79.220785777
10289.4623107	579.62100887
10295.3428814	18.6292038502
10298.8499833	205.573051521
10312.3399853	64.9858235533
10350.1299261	120.325970299
10375.7199614	394.726045967
10399.3899811	158.207305735
10421.2200129	330.358960605
10453.3599797	120.519970105
10471.8299957	171.706496709
10512.0107583	56.8820993572
10527.6600158	63.070925397
10588.7608584	25.515999
10700.0501127	50.4008961978
10706.4100104	26.6018758149
10713.6800324	134.313801889
10723.3484998	67.1949777411
10731.7201557	266.288679112
10746.1431565	111.838413759
10753.9199952	330.592099888
10775.06935	108.803947706
10834.2888535	863.090544861
10840.7838612	27.5574676184
10844.6899869	317.04729768
10859.6178252	102.844649996
10879.2900436	28.3898901043
10898.6796766	177.779674023
10926.4477425	542.355494533
10951.3504492	235.228566766
10975.3247536	483.447922341
11009.2852852	185.531201315
11029.7997846	241.443475355
11072.4690956	89.6611929066
11090.0189303	97.4401504158
11090.1244504	20.094602573
11140.9266427	29.7496380286
11156.1626728	39.1891107
11299.4582656	52.3154038334
11306.3453295	37.512285535
11312.8488571	181.886119247
11323.3547156	77.4637695417
11331.1947681	282.130736392
11354.3042504	206.098215276
11377.2746125	34.0228553288
11439.9399464	891.014472303
11447.2394389	30.8694209394
11451.6072103	329.884074323
11468.3444433	93.0053029198
11490.3331726	31.3248835649
11508.7787919	26.4216020606
11538.8092701	611.551330024
11565.2058187	82.9788920583
11591.7187258	533.55034541
11627.8476437	227.893942894
11650.7916028	255.925442612
11651.0	38.579671382
11696.3502307	123.683649087
11716.1374542	57.4370791785
11716.1496332	124.256814679
11770.8259783	41.7533843471
11788.0279454	62.7149038
11867.0909334	18.4296874044
11968.8589286	33.1629539024
11975.7729818	56.6519025228
11983.3194061	48.1682493635
11988.6591375	218.531325794
12000.1398294	111.41535635
12007.0795107	414.013421896
12024.2389919	178.328139423
12030.8891937	453.388685116
12055.8803449	174.186294937
12120.3103936	30.1608199211
12122.6385181	1192.94892128
12131.0649721	39.4510275306
12135.9199435	464.397564027
12154.9525317	139.990747171
12179.928612	44.7975767364
12196.3894228	239.154630446
12229.2999749	782.958056006
12257.7299682	338.650469189
12286.9799191	683.914956293
12325.9187432	288.851057403
12351.6019945	357.152249278
12400.8800307	157.498374879
12423.3059621	74.2231775939
12423.3496525	148.850658885
12423.7916073	22.8780924583
12482.7103173	55.0113506119
12502.413245	74.1601621
12502.9210284	18.5516141532
12510.009966	37.8401050247
12526.0060197	56.2087553151
12542.0012222	65.0164370618
12558.0009454	61.1948881735
12573.9960415	71.5591900252
12589.9588324	87.4275937451
12600.0097785	37.8517376386
12604.0095701	56.6760309879
12608.0193117	57.8913441315
12612.0108016	75.4976583124
12616.0099905	75.5919493386
12620.0102718	75.5160068518
12624.0097542	65.9427500389
12628.0086358	93.9655395854
12632.0099455	37.6074423013
12635.979647	27.786008292
12640.001198	36.9148155887
12643.0384894	46.0302668177
12647.010204	37.7493742677
12657.0369815	25.1859449716
12673.9978537	180.68281756
12685.783153	645.752135129
12695.44856	570.369058345
12702.0104896	349.333927696
12710.0328643	328.579431033
12726.1100796	188.557330561
12744.9586424	218.228436355
12747.9717968	46.3777980916
12752.827412	150.606167592
12760.9803928	59.0630941432
12764.4324768	259.730691432
12777.0998309	126.83740304
12782.5635171	472.876485548
12801.5500036	201.363895145
12806.9795098	515.919714777
12824.8129631	213.811601646
12834.5596669	191.075872342
12845.0085921	329.87237084
12903.4	18.7268551927
12905.7204798	1307.34242539
12915.8001226	42.3305788353
12921.1319872	502.452085682
12943.1800509	181.062932873
12972.1188417	51.2530988035
12985.6503129	241.184717285
13021.6399376	836.512401251
13052.7398245	350.097672363
13085.2675123	718.265389719
13127.8305723	322.450490258
13156.9280634	282.851349102
13157.0897575	54.3270518401
13210.8689956	171.033268003
13236.4772922	89.6406907959
13236.5093197	162.460450277
13236.9992407	24.5907740031
13302.0997491	31.501939119
13324.0451573	41.8062126345
13420.7571469	22.8892807923
13422.2297275	33.3235802518
13665.4423089	41.5453104498
13842.1497207	45.5003797799
13868.3451491	67.1304917331
13902.7146745	23.7257457794
13911.5347375	39.3977069273
13985.9471812	144.117733445
14022.3244468	281.428512547
14058.9911734	27.5737529042
14086.7031747	175.060764765
14102.7804754	75.7287482085
14102.9999999	24.4074926973
14107.1628494	39.2079926244
14133.9404356	407.380748896
14163.0195733	607.93328425
14185.9619199	546.056057125
14227.3080408	23.4482806261
14266.3600879	79.121553278
14292.3105235	99.4925792462
14293.5105115	51.7794707385
14342.0693648	100.116163769
14356.7371479	1418.84643989
14369.0758412	51.2886992969
14374.3656166	180.276109179
14397.7767593	47.3407541878
14402.587776	40.9363374745
14469.3616445	64.8559416901
14518.9426957	1923.32541132
14563.9678923	1284.49399764
14604.941016	772.848499684
14605.1585681	74.3042509786
14665.1222395	431.668105936
14698.8795084	766.311050752
14702.3166854	34.2940727294
14740.0892907	139.8207488
14740.4000001	20.4836848845
14755.593791	131.459949715
14772.4163834	236.078560939
14783.7471997	588.145382096
14799.2004192	409.018198609
14800.4847659	175.737365396
14805.7799503	303.656575605
14833.0847783	1534.1172814
14864.3457746	702.555608917
14887.6899211	2601.77221373
14908.2549443	133.23489265
14909.7729771	157.866592128
14931.8770982	1037.68335658
15006.6277497	24.3791734
15025.1483609	41.7694454373
15026.9564082	29.7340934007
15052.8383305	716.335073467
15055.5499136	8954.24876915
15064.0000508	285.81568088
15068.9599431	3069.69510216
15082.2372462	100.380517385
15088.3540501	372.899091853
15107.3901279	35.8860065317
15113.7198118	218.704490079
15145.5000155	39.9148906351
15187.1391005	1500.32427736
15240.959935	4577.668108
15287.7995064	2241.82312262
15332.4112206	3130.88516368
15332.7956221	139.33317216
15395.3298757	1671.01610418
15432.1604788	2208.126476
15432.6000804	392.774674869
15462.1322527	62.3682768376
15474.2100677	45.9288859496
15500.8600026	248.328335449
15500.8689743	24.1972108801
15509.7598686	573.250543601
15517.8702959	191.869753566
15539.6985414	478.732641413
15540.9473859	917.054846336
15546.1394512	769.479064747
15570.1599228	602.893702699
15597.6296343	1813.94762588
15631.5772194	1333.569352
15631.6000001	28.5168956175
15654.9499112	2938.11916692
15657.7745869	297.376329627
15702.5278277	1038.25524069
15760.3012132	50.7479603
15781.1680569	83.5208905489
15783.1058912	65.8515876706
15830.3100679	974.945168547
15833.280269	9654.09623304
15842.499987	311.051811464
