25790.206	10.27	#UI
25775.886	2.63	#UI
25756.433	3.09	#UII
25743.043	2.94	#UI
25727.136	5.88	#UI
25718.88	8.24	#UI
25670.632	4.75	#UII
25668.026	735.88	#Ar
25665.534	12.26	#UI
25653.577	3.91	#?
25645.699	4.39	#UII
25639.019	4.67	#UI
25638.487	21.29	#UI
25628.504	7.41	#UI
25625.646	54.38	#UI
25619.788	15.11	#UI
25590.736	2.43	#UI
25584.982	9.86	#UII
25579.715	21.53	#UI
25538.572	4.76	#UI
25513.558	13.06	#UI
25512.187	1068.43	#Ar
25508.048	7.85	#UI
25499.376	3.83	#UI
25496.235	7.07	#UII
25494.595	206.98	#Ar
25491.44	15.21	#UI
25476.52	12.44	#?
25473.426	3.74	#UI
25457.966	6.34	#UI
25435.138	54.34	#UI
25428.782	18.67	#UI
25424.903	2.72	#UI
25417.533	2.98	#UI
25392.801	4.08	#UI
25391.258	2.64	#UI
25357.247	8.82	#UI
25344.615	2.68	#UI
25337.93	4.97	#UI
25333.254	19.9	#UII
25326.551	3.89	#UI
25323.588	3.07	#?
25313.135	2.88	#UII
25308.89	10.12	#UI
25295.82	24.17	#?
25292.586	7.13	#UI
25288.077	15.22	#UII
25275.838	2.82	#?
25269.371	3.38	#UI
25256.629	11.46	#UI
25244.066	124.4	#UI
25220.298	10.34	#UI
25207.896	9.16	#UI
25197.1	2.66	#UI
25188.716	5.22	#UII
25182.016	3.64	#UII
25176.631	10.37	#UI
25172.639	2.9	#UI
25150.576	6.39	#UI
25146.1	9.73	#UII
25134.967	3.54	#UI
25132.129	1326.36	#Ar
25130.844	18.42	#UI
25123.628	16.73	#UI
25115.077	5.07	#UI
25097.184	11.12	#UI
25080.254	4.34	#UI
25074.238	3.66	#?
25072.809	23.77	#?
25063.42	19.28	#UI
25058.481	7.46	#UI
25055.466	5.19	#UI
25049.966	52.56	#UI
25029.939	59.26	#UI
25015.389	3.44	#UI
25014.8	26.18	#UI
25002.631	4.02	#UI
24997.608	11.27	#UI
24996.89	36.55	#UI
24981.171	127.51	#UII
24967.527	58.02	#UI
24947.129	15.92	#UI
24938.277	5.85	#UI
24926.689	4.39	#UI
24925.374	6.58	#UI
24915.998	3.69	#UI
24914.211	4.02	#UI
24910.148	4.94	#?
24891.265	3.57	#UI
24890.759	3.93	#UI
24881.844	4.73	#UII
24880.258	114.15	#UI
24877.703	3.0	#UI
24876.482	4.21	#UI
24875.65	2.59	#UII
24860.513	3.24	#UI
24859.845	3.73	#UI
24851.654	8.38	#UII
24844.786	2.89	#?
24840.562	20.94	#UI
24839.95	3.9	#UI
24838.189	11.99	#UII
24829.725	2.9	#UI
24817.769	13.23	#UI
24813.755	15.66	#Ar
24810.523	33.65	#UI
24809.072	2.45	#UI
24800.887	3.67	#UI
24793.56	9.82	#UI
24780.811	3.43	#UII
24776.928	3.92	#UI
24773.226	4.02	#UII
24758.319	3.6	#UI
24756.17	5.69	#UI
24743.709	9.62	#UII
24742.602	5.79	#UI
24740.464	8.76	#UI
24723.676	7.08	#UI
24722.114	20.03	#UI
24711.064	3.09	#UI
24702.107	3.44	#UI
24694.185	3.9	#UI
24693.599	2.77	#UII
24686.155	19.57	#UII
24680.816	9.66	#UI
24673.145	10.29	#UI
24668.926	3.33	#?
24643.598	3.97	#UI
24630.547	6.94	#UI
24623.867	3.73	#?
24620.447	7.72	#UII
24618.42	2.73	#UI
24614.238	2.87	#?
24609.035	11.88	#UI
24608.642	5.05	#UI
24604.444	21.23	#UI
24603.146	3.23	#UI
24593.157	10.07	#UI
24590.025	21.09	#UI
24573.555	20.31	#UI
24566.745	2.37	#UI
24562.972	2.44	#UI
24551.743	4.45	#UI
24548.138	3.01	#UI
24546.21	3.49	#UI
24545.488	19.99	#UI
24541.06	7.74	#UI
24539.563	16.04	#UI
24530.472	5.19	#UI
24512.675	4.09	#UI
24503.674	4.51	#UI
24502.591	38.28	#UI
24483.257	5.68	#?
24474.896	4.45	#UI
24464.733	134.57	#UI
24458.376	3.54	#UI
24457.716	6.73	#UI
24448.884	10.4	#UII
24439.535	5.43	#UI
24425.409	12.03	#UI
24418.569	2.81	#?
24402.504	2.85	#UII
24387.809	4.2	#UI
24379.256	4.71	#UI
24364.676	2.75	#UI
24362.921	3.89	#UI
24362.555	15.1	#UII
24351.549	56.36	#UII
24347.5	5.71	#UII
24343.185	4.94	#UI
24329.608	4.37	#?
24319.69	5.73	#UI
24311.103	5.98	#UII
24308.369	6.79	#UI
24292.55	4.11	#UII
24290.448	4.25	#UII
24285.549	19.26	#UI
24282.367	3.08	#UI
24275.463	4.83	#UII
24273.22	6.79	#UI
24269.753	6.35	#UI
24261.069	4.74	#?
24260.538	4.88	#UI
24251.478	4.23	#UII
24250.383	3.94	#?
24249.87	3.17	#?
24238.919	4.79	#UI
24237.738	3.49	#UII
24236.359	14.09	#UI
24227.523	3.8	#UI
24223.761	13.43	#UI
24219.423	4.01	#UI
24213.93	4.69	#UI
24206.116	4.97	#UI
24188.572	25.66	#UII
24185.005	3.86	#UI
24184.493	34.83	#UII
24182.38	38.96	#UI
24176.21	3.72	#UII
24172.466	2.82	#UI
24166.901	6.67	#UI
24147.995	3.13	#UI
24140.133	2.47	#?
24122.838	34.03	#?
24087.443	2.65	#UI
24085.988	5.69	#UI
24080.349	5.71	#UI
24063.75	5.28	#UI
24057.598	4.31	#UI
24057.064	7.04	#UI
24055.641	3.25	#UI
24054.532	7.96	#?
24052.54	29.46	#UI
24044.252	3.45	#UII
24038.689	65.9	#UI
24027.001	15.11	#UI
24025.541	6.01	#UI
24022.089	17.54	#UI
24020.551	7.78	#UI
24019.78	16.0	#Ar
24014.99	16.75	#UI
24013.728	2.74	#UII
24002.249	26.4	#UII
23998.893	9.25	#UII
23983.504	14.18	#UI
23973.057	882.46	#Ar
23965.577	31.87	#UI
23964.562	3.03	#UII
23963.591	6.06	#UI
23961.192	4.66	#UI
23957.172	4.83	#UII
23954.727	289.0	#UI
23952.071	20.64	#UII
23951.855	12.12	#UI
23950.201	16.01	#UI
23948.146	5.68	#UII
23946.766	2.88	#UI
23943.602	2.97	#UI
23940.034	12.77	#UI
23934.961	15.82	#UI
23927.37	8.14	#UII
23918.262	6.61	#UI
23917.417	80.53	#UI
23910.529	5.18	#UI
23906.717	4.47	#UII
23897.296	18.86	#UI
23895.467	5.83	#?
23886.894	5.26	#UI
23886.139	2.89	#UI
23881.971	3.39	#UI
23871.979	4.12	#UI
23863.492	4.84	#UI
23851.544	2025.32	#Ar
23827.539	3.34	#UI
23812.216	20.65	#UI
23796.606	4.5	#?
23784.554	13.77	#UII
23778.679	4.91	#UII
23775.827	2.5	#?
23765.298	7.19	#UI
23754.627	2.94	#?
23743.919	3.26	#UI
23740.21	21.01	#UI
23729.325	3.23	#UI
23726.803	40.76	#UII
23722.53	12.35	#UI
23714.805	159.82	#UII
23714.191	14.41	#UI
23705.698	4.67	#?
23696.481	25.08	#UI
23690.25	41.82	#UII
23680.846	3.87	#UI
23675.119	20.77	#Ar
23662.625	3.21	#UI
23656.68	7.61	#UI
23630.189	3.6	#UI
23614.105	7.71	#?
23611.836	13.76	#UII
23601.667	4.18	#UII
23580.027	3.56	#UI
23577.592	85.91	#UI
23564.669	3.23	#UI
23561.33	6.08	#UI
23547.958	2.34	#UI
23535.475	4.23	#UI
23533.657	7.33	#UI
23531.051	16.67	#UI
23522.377	2.35	#UI
23520.505	21.3	#?
23515.346	19.41	#UI
23507.761	20.14	#UI
23499.569	8.5	#?
23492.304	12.68	#UI
23481.954	14.13	#UI
23470.273	2.99	#UI
23465.805	3.96	#UI
23463.183	2.54	#UI
23456.14	2.96	#UI
23455.637	6.74	#UI
23452.752	13.28	#UII
23449.969	2.73	#UI
23448.434	10.21	#UI
23434.836	6.5	#?
23431.135	87.51	#UII
23425.149	5.11	#UI
23421.366	4.75	#UI
23417.817	9.45	#UI
23412.484	2.73	#UI
23405.873	4.18	#UI
23401.843	15.48	#UI
23391.454	3.51	#UI
23390.822	4.78	#UII
23386.661	4.88	#UI
23385.761	11.88	#UI
23373.5	3.9	#?
23372.371	15.99	#Ar
23371.783	4.21	#UI
23349.764	9.44	#UI
23346.513	2.87	#UII
23340.441	13.11	#?
23340.254	10.13	#UII
23339.122	67.85	#UI
23334.811	17.73	#UI
23325.48	2.54	#UI
23323.431	10.93	#UI
23322.832	3.84	#UI
23322.353	6.1	#UI
23314.886	2.59	#UII
23314.184	34.12	#UI
23308.01	3.22	#UII
23289.903	37.26	#UI
23287.276	2.38	#UI
23285.451	2.69	#UI
23277.578	4.49	#UII
23269.381	7.69	#UI
23268.089	18.44	#UI
23254.19	11.95	#UI
23250.549	3.24	#?
23246.683	8.02	#UI
23245.229	5.05	#UII
23243.923	7.33	#UI
23231.3	3.54	#?
23226.089	5.42	#UI
23225.838	6.55	#?
23204.044	3.19	#UI
23201.928	6.62	#UI
23194.487	4.29	#UI
23192.518	7.3	#UI
23188.463	19.6	#UI
23186.884	9.42	#UII
23179.123	3.22	#UI
23175.105	11.62	#UI
23170.866	7.47	#UI
23169.511	11.94	#UII
23168.737	30.5	#UI
23163.073	199.18	#UI
23157.234	5.62	#UI
23154.895	4.37	#UII
23153.559	6.79	#UI
23146.816	2.57	#UI
23145.798	5.45	#?
23139.516	856.24	#Ar
23128.724	12.5	#UI
23126.25	2.56	#UII
23119.439	13.43	#UI
23115.093	3.91	#UI
23108.938	8.06	#UI
23105.456	83.4	#UII
23104.524	16.03	#UII
23102.46	6.24	#?
23100.486	5.67	#UI
23098.253	9.07	#UI
23091.841	6.71	#UI
23086.895	3.36	#UI
23082.571	3.06	#UI
23074.203	2.82	#?
23068.365	12.1	#UII
23061.369	77.02	#UI
23055.006	147.19	#UI
23049.245	27.5	#UI
23048.814	3.5	#UII
23042.536	60.29	#UI
23040.243	18.94	#UII
23035.808	8.2	#UI
23028.038	3.11	#UII
23023.358	6.39	#UI
23016.151	2.4	#UII
23012.073	5.62	#UI
22998.567	57.95	#UI
22992.453	4.94	#?
22987.27	3.93	#UI
22981.528	4.56	#UI
22978.363	32.46	#Ar
22963.044	6.2	#UI
22960.804	5.49	#UI
22957.827	5.01	#UI
22957.379	2.71	#UI
22953.649	8.64	#UI
22950.206	2.77	#UI
22946.615	11.73	#?
22942.0	9.65	#UII
22941.536	3.62	#?
22940.913	5.75	#UII
22936.079	2.84	#UI
22935.529	7.43	#UI
22932.706	16.43	#UI
22895.896	3.02	#UI
22883.366	3.29	#UI
22881.145	4.87	#UI
22880.628	5.54	#UI
22879.813	37.17	#UI
22878.74	2.97	#UI
22877.322	5.5	#UI
22875.028	4.58	#UI
22873.795	6.2	#UI
22862.877	3.5	#UI
22858.379	26.69	#UII
22848.361	8.96	#UI
22834.409	2.84	#UI
22831.978	4.05	#UI
22825.918	3.35	#UI
22819.343	8.33	#UI
22817.151	60.77	#UI
22812.695	4.93	#UI
22812.108	2.09	#UI
22803.718	6.23	#UI
22800.602	2.34	#UI
22795.221	2.69	#UI
22794.08	3.87	#UII
22784.289	20.34	#UI
22783.261	10.54	#UI
22781.215	6.29	#UII
22775.489	6.0	#UI
22773.198	5.47	#UI
22771.634	26.02	#UI
22761.462	2.83	#?
22752.535	3.06	#UI
22748.194	5.64	#UII
22728.235	6.62	#UI
22726.752	4.49	#UI
22724.403	3.06	#UI
22721.002	7.15	#UII
22718.643	2.52	#UI
22700.368	4.97	#UI
22694.027	6.32	#?
22689.631	5.37	#UI
22665.821	17.33	#UII
22657.662	9.49	#UII
22654.391	7.82	#UI
22652.536	15.48	#UI
22651.82	8.3	#UI
22644.256	11.75	#UI
22640.634	4.64	#UI
22638.466	3.28	#UI
22633.213	4.08	#?
22632.691	3.47	#UI
22626.539	16.66	#UI
22604.764	4.43	#UII
22601.128	13.64	#UI
22588.56	4.57	#UI
22585.274	17.9	#UI
22583.051	2.53	#UI
22575.729	3.89	#UI
22567.912	3.05	#UI
22566.395	2.62	#UI
22558.212	14.55	#Ar
22556.954	2.63	#UI
22553.163	3.62	#UI
22544.511	9.41	#UI
22541.405	3.47	#UI
22539.746	9.48	#Ar
22535.819	6.09	#UI
22528.794	5.92	#UI
22525.057	29.78	#UI
22523.218	5.71	#UI
22518.975	4.64	#UI
22512.467	2.63	#?
22511.332	3.78	#UI
22502.699	3.15	#UI
22500.061	3.56	#UI
22496.77	4.08	#UI
22495.163	7.22	#UI
22492.493	4.11	#UI
22488.098	2.74	#UI
22485.054	3.59	#?
22470.544	86.25	#UI
22469.992	4.6	#UI
22469.177	2.63	#UI
22464.913	49.09	#UI
22461.848	4.71	#UI
22461.321	3.03	#UI
22454.532	11.24	#UI
22437.443	2.52	#UII
22429.853	5.53	#UI
22426.35	46.39	#UI
22424.786	2.88	#UI
22424.147	3.36	#UI
22417.983	10.88	#UI
22416.308	8.7	#?
22405.962	6.77	#UII
22402.537	12.12	#Ar
22401.656	4.1	#?
22393.13	10.82	#UI
22387.936	5.18	#UI
22384.826	5.59	#UI
22382.921	11.19	#UI
22382.422	9.78	#UII
22381.889	20.78	#UI
22381.527	12.15	#Ar
22380.137	5.23	#?
22376.106	20.94	#UI
22365.175	2.96	#UI
22358.422	3.64	#UI
22354.764	5.58	#UI
22354.2	2.97	#UI
22353.34	2.93	#UI
22349.949	6.15	#UII
22345.789	3.31	#UI
22344.005	4.76	#UI
22339.456	4.23	#UI
22332.483	13.21	#UI
22320.939	4.12	#UI
22312.281	11.38	#UI
22311.736	2.72	#UII
22309.867	2.74	#UII
22306.088	2.79	#UII
22297.782	59.65	#UI
22286.69	29.56	#UI
22277.826	10.71	#UI
22268.673	8.02	#UII
22260.407	6.95	#UI
22257.489	5.92	#UI
22257.242	9.98	#UI
22251.311	13.0	#?
22246.483	45.85	#UII
22245.793	3.31	#UI
22243.374	2.71	#?
22240.582	2.31	#UI
22239.276	7.23	#?
22236.393	3.58	#UI
22234.16	2.91	#UI
22233.132	5.65	#UI
22231.441	7.56	#UI
22229.275	2.78	#UI
22227.333	4.04	#UI
22226.111	2.61	#UII
22204.023	4.59	#UI
22192.797	16.63	#UI
22187.757	3.44	#UI
22184.662	3.27	#UI
22184.277	3.17	#UI
22169.322	2.71	#UI
22166.315	5.68	#UI
22163.816	9.62	#UI
22161.902	9.79	#UII
22161.593	4.26	#UI
22155.883	3.43	#UI
22146.828	3.68	#?
22136.148	5.77	#UI
22132.123	32.93	#UI
22118.657	106.86	#Ar
22116.752	280.39	#UI
22114.025	60.03	#UI
22104.864	28.07	#Ar
22091.562	4.02	#UI
22083.206	1031.72	#Ar
22081.956	2.54	#?
22080.827	4.0	#UI
22080.279	2.45	#UI
22074.482	3.43	#UI
22072.784	3.72	#UI
22066.706	64.29	#UI
22058.93	11.54	#UI
22057.971	2.29	#UI
22057.424	4.62	#UI
22056.337	3.33	#UI
22052.986	5.58	#Ar
22050.733	3.84	#UI
22050.244	3.68	#?
22049.127	2.16	#UI
22046.066	2.73	#UI
22045.576	266.21	#Ar
22036.209	4.83	#UI
22033.342	12.43	#UII
22032.36	3.51	#UI
22028.695	3.29	#UI
22024.038	4.19	#UI
22014.044	3.5	#UI
22009.858	4.25	#UII
22009.367	5.37	#UI
21997.449	2.79	#UI
21980.458	2.67	#UI
21963.394	3.44	#?
21960.923	23.76	#UI
21959.049	4.64	#UI
21954.23	2.66	#UI
21947.804	18.7	#Ar
21938.562	65.0	#UI
21935.63	5.12	#UI
21926.268	16.15	#UI
21924.859	4.55	#UII
21919.273	42.49	#UI
21916.194	2213.42	#UI
21914.274	36.07	#UI
21912.283	2.82	#UI
21905.849	11.05	#UI
21898.2	3.32	#UI
21895.666	3.37	#UI
21894.724	23.25	#UI
21884.682	4.0	#UI
21881.032	8.93	#UI
21862.545	4.81	#UI
21859.41	83.77	#UI
21858.611	14.18	#UII
21849.304	35.54	#UII
21848.457	3.88	#UII
21845.481	3.25	#?
21844.449	5.53	#UI
21842.806	54.92	#UII
21837.771	2.42	#UI
21836.619	15.66	#UI
21834.607	3.29	#UI
21825.993	5.65	#UI
21824.537	10.36	#UI
21822.563	6.53	#UI
21821.994	2.6	#UII
21817.791	35.85	#UI
21814.323	2.39	#UI
21813.972	3.28	#?
21811.058	6.41	#UI
21810.73	5.29	#UII
21808.518	2.92	#UI
21803.038	3.26	#UI
21798.291	10.93	#UI
21796.824	3.97	#UII
21794.83	9.77	#UI
21790.861	3.37	#UI
21785.695	9.58	#UII
21774.341	3.5	#UII
21764.305	21.28	#UI
21763.716	3.12	#?
21753.842	34.76	#UI
21750.542	6.61	#UI
21747.358	3.68	#UI
21746.372	4.95	#UI
21744.189	6.23	#?
21740.416	8.97	#UII
21738.291	4.43	#UI
21733.786	12.05	#UI
21730.806	4.5	#UI
21728.856	3.27	#UI
21710.926	5.2	#UI
21706.737	58.88	#UII
21701.543	5.64	#UI
21699.301	562.01	#UI
21696.444	3.31	#UI
21693.944	3.66	#UI
21685.586	50.22	#?
21682.898	69.71	#?
21680.435	108.1	#UI
21674.589	2.36	#UII
21671.483	3.3	#UI
21668.665	5.43	#UI
21666.127	4.91	#?
21662.826	3.04	#UI
21654.863	2.99	#UI
21648.081	6.51	#UI
21642.483	2.24	#UI
21639.052	20.19	#UI
21634.338	3.35	#UI
21620.674	4.62	#UII
21612.44	15.32	#UI
21611.297	15.84	#UI
21601.078	38.84	#UI
21595.385	4.09	#UI
21592.454	55.74	#UI
21590.931	2.47	#UI
21579.89	10.91	#UII
21571.917	2.42	#UI
21568.532	8.6	#UI
21567.058	7.92	#UI
21549.68	4.16	#UI
21541.021	4.37	#UI
21540.082	1029.26	#Ar
21535.866	35.33	#UII
21533.874	3.59	#UI
21531.925	18.04	#UI
21527.978	11.43	#UI
21524.159	7.37	#UII
21523.421	8.38	#UI
21522.772	2.96	#UI
21520.81	3.59	#UII
21512.958	3.07	#UI
21511.599	4.9	#UI
21510.869	13.83	#UI
21504.381	11.13	#?
21502.46	7.62	#UI
21501.776	11.42	#UI
21498.637	38.5	#UII
21488.335	2.77	#UI
21483.989	3.82	#UI
21483.447	2.55	#?
21480.629	19.04	#?
21474.911	3.51	#UI
21474.397	5.13	#UI
21466.617	24.36	#UI
21459.287	3.91	#UI
21458.254	42.86	#UI
21457.59	6.54	#UI
21455.305	9.72	#UI
21449.661	10.57	#UI
21448.155	17.6	#UI
21446.577	30.86	#UI
21441.725	5.09	#UII
21436.851	5.05	#UI
21435.704	19.09	#UI
21434.465	16.04	#Ar
21430.842	192.55	#UII
21426.891	61.73	#UII
21424.191	3.27	#UI
21421.273	2.35	#UI
21415.22	5.32	#UI
21408.277	2.77	#UI
21406.737	13.61	#UI
21398.68	59.31	#UII
21391.594	3.93	#UI
21388.822	6.8	#UII
21384.092	4.46	#UI
21382.102	73.04	#UI
21379.191	4.77	#UI
21378.029	3.27	#?
21377.64	4.55	#UI
21373.364	4.5	#UI
21363.774	18.2	#UII
21362.605	9.88	#UII
21360.598	19.44	#UI
21359.466	3.31	#UI
21349.457	3.66	#?
21340.52	3.17	#UI
21338.707	211.09	#Ar
21335.51	2.91	#UII
21329.424	3.76	#UI
21319.074	28.81	#UII
21310.756	26.01	#UII
21308.145	4.76	#UI
21307.058	8.76	#UI
21301.992	2.35	#UI
21300.966	4.42	#UII
21289.941	2.72	#UI
21287.081	4.52	#UI
21285.421	3.64	#UI
21284.907	4.25	#UI
21283.801	4.13	#UI
21282.835	3.55	#UI
21280.057	7.05	#Ar
21269.455	3.29	#?
21254.89	7.28	#UI
21253.726	34.7	#UI
21242.802	50.66	#Ar
21240.196	2.54	#UI
21234.01	2.67	#UI
21225.722	3.34	#UI
21218.869	4.19	#UI
21216.635	6.38	#UI
21212.991	13.88	#UII
21202.294	7.28	#UI
21193.457	8.13	#UI
21192.653	2.68	#UI
21192.036	3.54	#UI
21189.342	5.34	#UI
21185.053	3.53	#UII
21184.212	15.26	#UI
21181.243	12.52	#UI
21177.635	3.15	#UI
21167.234	3.62	#UI
21158.865	4.8	#UI
21152.169	19.91	#UI
21151.352	89.02	#UI
21150.672	441.17	#UII
21149.401	4.45	#UI
21135.427	9.15	#UI
21128.314	12.37	#Ar
21127.835	10.6	#UI
21126.707	3.13	#UI
21123.953	3.89	#UI
21117.899	155.4	#UI
21105.746	683.47	#UI
21102.996	3.67	#UI
21102.086	3.88	#UI
21099.889	2.45	#?
21092.143	2.75	#UI
21091.174	6.47	#?
21088.598	43.08	#UII
21087.918	3.67	#UI
21084.552	17.23	#UII
21083.896	3.89	#?
21081.64	7.95	#UI
21076.554	8.97	#UI
21073.806	4.04	#?
21070.847	5.66	#UI
21067.807	4.77	#UI
21064.388	40.43	#UI
21062.253	2.55	#?
21060.972	12.64	#UI
21055.957	4.88	#Ar
21047.41	6.07	#UI
21046.384	7.42	#Ar
21041.57	42.88	#Ar
21039.486	6.02	#UI
21027.825	5.96	#UI
21027.547	3.26	#UII
21026.196	3.57	#UII
21022.847	3.07	#UII
21015.388	3.8	#UI
21014.119	137.64	#UI
21013.073	51.86	#UI
21007.829	3.29	#UI
21006.745	16.69	#UII
21003.591	5.63	#UI
21000.531	3.37	#UI
20998.799	8.71	#UI
20996.413	5.3	#UI
20995.075	9.59	#UI
20991.837	2046.31	#Ar
20989.066	4.58	#UII
20987.071	10.66	#UI
20985.028	4.02	#?
20976.28	3.64	#UI
20973.989	14.01	#UI
20966.421	9.99	#UI
20964.723	4.13	#UI
20953.313	5.31	#?
20944.794	4.33	#UI
20942.047	10.12	#Ar
20936.973	8.52	#Ar
20936.564	3.73	#UI
20934.292	14.02	#UII
20928.008	11.49	#UI
20926.332	15.81	#UI
20922.39	4.14	#?
20918.038	6.68	#UI
20917.162	4.56	#UI
20915.706	12.49	#UI
20914.789	3.17	#UI
20913.323	4.18	#UI
20910.59	4.63	#UI
20908.737	3.57	#UI
20904.819	12.46	#UI
20903.743	4.55	#UI
20902.383	3.02	#UI
20897.45	20.66	#UI
20884.078	2.88	#UI
20876.314	3.0	#UI
